,classification,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99
749,1,-0.2643865942955017,-0.2962907552719116,0.37151557207107533,0.378469318151474,-0.2568563520908356,-0.3245791792869568,1.0974898338317869,-0.2836141586303711,-0.2648065686225891,0.6135697960853577,1.0086230039596558,-0.930174708366394,0.5014062523841858,-0.1980932652950287,-0.16221338510513306,-0.2804892957210541,0.4762232899665833,-0.8572306632995605,-0.4785987138748169,0.3271358609199524,-0.3370529115200043,-0.10258882492780684,0.3603172302246094,-0.2543519735336304,0.01960733346641064,-0.8651834726333618,0.10656087100505827,0.4019214808940888,0.10568703711032867,0.02165677025914192,-0.04718682542443276,-0.43705594539642334,-0.11422192305326463,-0.2389560341835022,-0.5774757266044617,-0.07409597188234329,-0.050567004829645164,-0.2159920185804367,0.1008208692073822,-0.11150766164064407,0.6762164831161499,0.4380630254745483,0.5338741540908813,-0.2769886553287506,0.1785852462053299,0.41546475887298573,0.5110582709312439,0.498215526342392,0.09434447437524797,0.23933570086956024,0.28649604320526123,-0.40803611278533936,0.04845297709107399,-0.21519909799098969,-0.3207723200321197,0.1833467334508896,-0.3427416682243347,0.06901872903108598,-0.23638175427913666,0.6040197610855103,-0.3816739618778229,0.11487838625907898,0.11862238496541976,0.2992306351661682,-0.3018522560596466,0.27785736322402954,1.3454824686050415,0.21167847514152527,-0.463752955198288,-0.016094496473670006,0.3983981907367706,0.24412709474563601,0.2521786689758301,-0.7485018968582153,-0.2274787575006485,-0.30350640416145325,-0.192637100815773,0.1374966949224472,-0.1933247148990631,-0.1702074408531189,-0.11488650739192965,-0.20703774690628046,-0.13870128989219666,-0.15204310417175293,-0.08353104442358017,0.18568849563598636,-0.297211229801178,-0.2721427381038666,-0.992314636707306,0.25255703926086426,-0.19511424005031586,0.7369129657745361,0.6370857357978821,-0.7517734169960022,0.8928053975105286,-1.1285001039505005,-0.6127747297286987,-0.4210580289363861,-0.4041623473167419,-0.1715170443058014
750,0,-0.05229459330439568,-0.07113666087388992,-0.2922332584857941,0.21592141687870026,0.18197044730186465,-0.1852403879165649,0.2511310875415802,-0.25021135807037354,0.12747782468795776,0.05249495059251785,0.3929214179515839,-0.19887086749076846,0.06998303532600403,0.4388963580131531,0.0459476001560688,0.10561905801296234,0.17613203823566434,-0.34310582280159,0.09041710197925568,0.057580314576625824,-0.161603644490242,-0.05890104919672012,0.2858723104000092,-0.12125471234321596,0.16581785678863525,0.0235389955341816,0.055640313774347305,0.11450729519128801,0.15810152888298035,0.015248871408402918,0.08871565014123918,0.01857743039727211,-0.23095941543579104,0.1835579872131348,-0.14451393485069275,-0.16704630851745605,-0.008640225045382977,-0.2570528090000153,0.1875806301832199,-0.034729506820440285,0.06687608361244203,-0.1285543590784073,0.06875094771385193,-0.06395024806261063,-0.1869022995233536,-0.011187950149178505,-0.004964043851941824,-0.2078668773174286,0.01439864281564951,0.021038614213466644,0.04084757715463638,-0.0038697589188814155,-0.11652655154466628,0.02613435871899128,0.028803402557969093,0.03910594806075096,0.3738571107387543,0.06296198070049286,-0.04649509862065315,0.0030482742004096512,0.0004065217508468777,-0.011867497116327286,-0.0026938333176076412,-0.034863051027059555,0.05580756813287735,0.02474266476929188,0.2692754566669464,0.019146913662552837,-0.11530056595802307,-0.224675714969635,-0.20882922410964969,-0.16704580187797546,0.13688218593597412,-0.11798414587974547,-0.12388796359300612,-0.024005161598324776,0.10688024759292604,-0.040853120386600494,0.2170342803001404,-0.0954330712556839,-0.014846540056169031,-0.009888974018394949,0.05924620851874352,-0.03003814071416855,-0.08271635323762894,-0.03022317215800285,-0.038110993802547455,0.12500840425491333,-0.06421078741550446,-0.0758444145321846,0.06954274326562881,0.098118394613266,0.04556331783533096,-0.026143481954932213,0.05844635516405105,-0.053327877074480064,0.024121996015310287,-0.05831386148929596,0.05508458986878395,-0.2607978582382202
751,1,-0.3022390007972717,-0.20642468333244324,0.1170416623353958,0.4560129642486572,0.6686306595802307,-0.5046153664588928,0.5424007177352905,-0.4806898236274719,-0.7095029354095459,-0.11060164868831636,0.4801223576068878,-0.9176883697509766,-0.320923924446106,0.3822367191314697,-0.16071663796901706,-0.4822961091995239,-0.10917907953262328,-1.156157374382019,-0.17638365924358368,0.12686099112033844,-0.4791560471057892,-0.5625489950180054,0.8727850317955017,-0.5652533769607544,0.42935463786125183,0.5252505540847778,-0.5253359079360962,-0.2718586623668671,-0.019870003685355183,0.9589391946792604,0.3753964006900787,0.3952703475952149,-0.8687798380851746,0.1808895766735077,0.12133802473545074,0.1691187024116516,0.597217321395874,-0.2254140973091125,-0.016649620607495308,0.5357230305671692,0.0012880174908787012,-0.3891333043575287,-0.09864511340856552,-0.5553101301193237,-0.2446683198213577,-0.2326893359422684,0.7141947746276855,0.3988519608974457,0.2152943164110184,-0.5171900391578674,0.3615209460258484,-0.2373354136943817,-0.9944395422935486,-0.3227820694446564,-0.3885092735290527,0.2074844390153885,0.2063906043767929,0.6092305183410645,-0.4114225804805756,0.5998857617378235,-0.5161576867103577,0.3088125586509705,-0.3528721034526825,0.038111023604869836,-0.34325823187828064,0.41397970914840704,0.28117144107818604,0.29695460200309753,-0.5515922904014587,-0.7020018696784973,0.026947878301143646,0.13115441799163818,0.4174698889255524,0.2468867301940918,-0.8708321452140808,-0.6399808526039124,-0.17674022912979126,-0.6048999428749084,-0.28074002265930176,-0.2377782464027405,0.5702367424964905,-0.4186953902244568,-0.4639768302440643,-0.06384733319282533,-0.07754553109407425,-0.11731407791376115,0.14723122119903564,0.08689878135919571,-0.1379116326570511,-0.3989609777927399,-0.0006525111384689808,0.5561114549636841,0.9057401418685912,-0.3431766927242279,0.18710069358348846,-0.23666930198669436,-0.2710857093334198,-1.0489078760147097,0.2756668031215668,0.03325558826327324
752,0,-0.1015992909669876,-0.10922325402498244,-0.3363119065761566,0.2427219748497009,0.2258930504322052,-0.21430855989456174,0.23337362706661224,-0.3235268294811249,0.17637501657009125,0.07150179892778398,0.5374130010604858,-0.24130870401859286,0.11628711968660355,0.499835878610611,0.033352553844451904,0.1263531595468521,0.24639353156089785,-0.3794563412666321,0.12329775840044023,0.027690624818205837,-0.15503069758415222,-0.05425528809428215,0.3541916906833649,-0.161896750330925,0.178657665848732,0.027254186570644382,0.06940664350986481,0.17301806807518005,0.19171567261219025,0.015516017563641071,0.13986468315124512,-0.0030362787656486034,-0.2583445906639099,0.2210238575935364,-0.2295902818441391,-0.15029384195804596,-0.04375028982758522,-0.3857211172580719,0.2566896080970764,-0.09080470353364943,0.0732092335820198,-0.11060477793216704,0.14344719052314758,-0.05027786269783974,-0.2179798483848572,0.030019346624612805,-0.02943768911063671,-0.2384447008371353,0.020474882796406742,-0.003619595896452665,-0.02468934841454029,0.037359967827796936,-0.08081082254648209,0.022594651207327843,0.07580267637968062,0.0364421047270298,0.48867452144622797,0.049587447196245193,-0.024002496153116226,0.03088071197271347,-0.015241174958646297,-0.004380169790238142,0.06512264907360077,-0.03600402921438217,0.04837695136666298,-0.03218728303909302,0.35458043217659,-0.0014156484976410866,-0.127144455909729,-0.2421710044145584,-0.23706626892089844,-0.15602128207683566,0.19520768523216248,-0.15224888920783994,-0.09525979310274124,-0.0547860749065876,0.11486545950174333,-0.011266405694186687,0.29261916875839233,-0.06964420527219772,-0.05475537851452828,0.011507472023367882,0.11655133962631226,-0.0044859256595373145,-0.12186744809150694,-0.02402505837380886,-0.04856433346867561,0.1198369562625885,-0.09030159562826157,-0.050411805510520935,0.11873556673526765,0.11214566975831984,0.016960756853222847,-0.010811288841068743,0.021723579615354538,-0.0917181745171547,-0.003015707479789853,-0.06160175055265426,0.04215547442436218,-0.2491913586854935
753,1,0.3251645565032959,0.12621179223060608,-0.4843390583992005,0.4694973826408386,0.13088257610797882,-0.09601020067930223,0.8367429375648499,-0.26607799530029297,0.2285909652709961,0.023722602054476738,0.5684059262275696,-0.31788116693496704,0.0822804719209671,0.6945487260818481,0.2626710832118988,-0.04051090031862259,0.2904042899608612,-0.33724868297576904,0.17219024896621704,0.6102618575096129,-0.5313215851783752,-0.3162572979927063,0.32164353132247925,-0.37484264373779297,0.38482415676116943,0.022769426926970482,-0.07222424447536469,0.20079514384269714,0.1960054337978363,0.23793943226337436,-0.35020512342453003,0.041656892746686935,-0.3942391574382782,0.1833394467830658,0.04566671326756477,-0.3210858106613159,0.11412248015403748,-0.1983705461025238,0.030921276658773426,0.12826339900493622,0.013377956114709377,-0.3777387142181397,-0.24916060268878934,-0.2831636071205139,-0.3258412778377533,-0.17626190185546875,-0.2530229687690735,-0.2625041306018829,-0.1605844497680664,0.3306476473808289,0.15061701834201813,-0.13327361643314362,-0.4782225489616394,0.12606222927570346,-0.21791903674602509,0.017135467380285263,0.3256245851516724,0.3543040156364441,0.01851625181734562,0.2647026479244232,-0.030383627861738205,-0.3966636657714844,-0.2466320544481277,0.0719684511423111,-0.0023379153572022915,0.0014135519741103053,0.4512401819229126,0.0419677384197712,-0.2612739205360413,-0.3413817286491394,-0.2666098177433014,-0.25950363278388977,0.22384929656982425,-0.3398477137088776,-0.0878695547580719,0.02448682300746441,-0.2392653226852417,-0.2665533423423767,0.26886099576950073,-0.14223457872867584,0.1842530518770218,-0.08287503570318222,-0.010242902673780918,-0.19373314082622528,0.23216742277145386,-0.06158175319433212,0.21951977908611295,0.28194597363471985,-0.1185484305024147,-0.3634522557258606,0.5139759182929993,0.1866135150194168,0.0807490274310112,0.025912418961524963,0.18690690398216248,0.007208834402263165,0.04282042756676674,-0.106671042740345,-0.04719859734177589,-0.22534680366516116
754,0,0.3686677813529968,0.13527937233448029,-0.4890961945056915,0.463044285774231,0.1266293078660965,-0.11179422587156296,0.8527978658676147,-0.2646928131580353,0.20677638053894046,0.02723337709903717,0.5987370014190674,-0.3086734712123871,0.1013634130358696,0.6816911697387695,0.281450629234314,-0.05774001404643059,0.29006367921829224,-0.34834954142570496,0.1565474420785904,0.6186322569847107,-0.5290550589561462,-0.3301050364971161,0.3219434916973114,-0.31356969475746155,0.3476939797401428,0.04153398051857948,-0.07838340103626251,0.1848340630531311,0.16849729418754578,0.25887006521224976,-0.3993180096149445,0.025017213076353077,-0.3626378774642944,0.16249163448810575,0.06362505257129669,-0.3301011323928833,0.10432114452123642,-0.20220515131950376,0.047807052731513984,0.12946024537086487,0.08346817642450333,-0.37764838337898254,-0.2762027084827423,-0.27097010612487793,-0.3393022418022156,-0.1426103562116623,-0.2400331348180771,-0.2584615647792816,-0.1749713122844696,0.3521405458450317,0.12237188965082167,-0.10218647122383118,-0.4403286576271057,0.09037302434444427,-0.1967952847480774,0.02230953425168991,0.3376617133617401,0.34415045380592346,0.021973637863993645,0.30499666929244995,0.01047460362315178,-0.4240323007106781,-0.2472391426563263,0.0815666913986206,0.01506243925541639,0.005260377191007136,0.4629009366035461,0.06242528930306435,-0.2440907210111618,-0.3474770486354828,-0.29698532819747925,-0.2954319715499878,0.21741487085819244,-0.3445925116539001,-0.08566358685493469,0.011491546407341957,-0.29945144057273865,-0.2737410068511963,0.28710663318634033,-0.13567103445529938,0.19458332657814026,-0.10234491527080536,-0.04007260501384735,-0.16528409719467166,0.22625531256198886,-0.056968826800584786,0.2313727289438248,0.29240962862968445,-0.11459796130657195,-0.3743453323841095,0.5123949646949768,0.17319256067276,0.08391430974006653,0.019840754568576813,0.1968393623828888,0.011911044828593731,0.03846418485045433,-0.15063899755477905,-0.0866556242108345,-0.21574747562408447
755,1,-0.05176758393645287,-0.0567077174782753,-0.20549719035625455,0.1543077826499939,0.0207134447991848,0.0955118015408516,0.4701921939849854,-0.4544315040111542,-0.06465217471122743,0.12497460842132567,0.6786947250366211,-0.5687002539634705,0.1650749444961548,0.5205515623092651,0.1258455067873001,0.04301005974411965,0.2242419719696045,-0.33603376150131226,0.06586692482233047,0.2241831719875336,-0.4103188216686249,0.006473313551396132,0.2922293543815613,-0.2344498485326767,0.3317939341068268,-0.12906654179096222,-0.05819014832377434,0.2379007041454315,0.08094079792499542,0.1270441710948944,-0.09857246279716493,-0.01602044142782688,-0.3149020075798035,0.0009425383177585901,-0.2314864695072174,-0.14057207107543945,-0.023175612092018127,-0.2062428891658783,0.18557825684547424,0.12880127131938934,0.13724046945571902,0.02158495597541332,0.045596908777952194,0.005540613085031509,-0.15932010114192965,-0.0567147321999073,-0.1936890035867691,-0.16843579709529874,0.14844311773777008,0.0055341459810733795,0.12930306792259216,-0.05629054456949234,-0.20936329662799835,-0.07196267694234848,-0.05521883070468903,0.0315244160592556,0.41881483793258667,0.12924912571907046,-0.06901417672634125,0.08248219639062881,-0.09903163462877274,-0.1703488826751709,-0.11551754921674727,-0.11059918999671936,0.0026732685510069128,-0.12557609379291534,0.4314525127410889,0.014393656514585018,-0.16111832857131958,-0.34380730986595154,-0.07325997203588486,-0.157528817653656,0.16757456958293915,-0.3774860203266144,-0.2165217399597168,0.008586321026086806,0.05788416415452957,0.0939224287867546,0.2193479686975479,-0.19784808158874512,-0.042018488049507134,0.03326943889260292,-0.11903654038906095,-0.1221454218029976,0.07080575078725815,-0.22734032571315765,0.08138030022382736,0.025816390290856358,-0.2826886475086212,-0.17259074747562408,0.35836151242256165,0.3183929622173309,-0.11060759425163268,0.14896634221076965,0.06734643876552583,-0.18942461907863614,-0.1672573685646057,-0.2431056946516037,-0.016625631600618362,-0.07877927273511888
756,0,-0.06889721751213074,-0.07366518676280975,-0.2235688120126724,0.17048370838165286,0.03125465288758278,0.10257889330387117,0.48853799700737,-0.4577839374542236,-0.061356421560049064,0.14022278785705564,0.6934546828269958,-0.5933430194854736,0.13723237812519073,0.5186457633972168,0.11923351138830185,0.0378158800303936,0.20379407703876493,-0.333825021982193,0.08797483891248703,0.20951133966445926,-0.4071375131607056,0.015713538974523544,0.2897392213344574,-0.2386632859706879,0.3536534607410431,-0.121517151594162,-0.03142660856246948,0.2542474865913391,0.07690781354904175,0.1418115645647049,-0.07549794763326645,0.01382750179618597,-0.31126850843429565,0.006095644552260636,-0.2528369724750519,-0.15863037109375,-0.02308420091867447,-0.21982192993164065,0.19775840640068051,0.14650532603263855,0.1303442418575287,0.0314275361597538,0.07454635947942734,-0.010944825597107409,-0.15761788189411166,-0.05458348616957665,-0.19038848578929898,-0.1635274440050125,0.14988049864768982,0.0016432881820946932,0.13349583745002747,-0.05887445062398911,-0.21297834813594815,-0.0556446984410286,-0.05943724513053894,0.029759207740426064,0.4144403040409088,0.13155105710029602,-0.05333589017391205,0.07002514600753784,-0.10279642790555954,-0.16132356226444244,-0.1121104508638382,-0.09525743126869203,-0.007799443788826466,-0.13625359535217285,0.44995051622390747,0.018870167434215542,-0.15468452870845795,-0.3436915278434753,-0.07233500480651855,-0.16828416287899015,0.16832736134529114,-0.396730899810791,-0.21665026247501373,0.016623228788375854,0.0674932599067688,0.11028660088777542,0.2156080007553101,-0.18942807614803314,-0.038043934851884835,0.05742733180522919,-0.10417908430099487,-0.12607882916927338,0.06682319939136505,-0.22510597109794614,0.05504251271486282,0.017135871574282646,-0.2699079215526581,-0.1464158594608307,0.3721156716346741,0.3072955310344696,-0.12437854707241057,0.16128645837306976,0.08261799067258835,-0.18619485199451447,-0.17382167279720304,-0.2479107528924942,-0.03290395066142082,-0.08984214812517166
757,1,-0.08462559431791307,-0.02271890640258789,-0.200628325343132,0.8608701229095459,0.15833675861358645,-0.7492901682853699,-0.276089072227478,0.1505298614501953,-0.362638384103775,-0.4478890299797058,-0.09575171023607254,-1.0279688835144043,-0.5101549625396729,0.43334048986434937,0.5241627693176271,-0.5725587606430054,0.709199070930481,-1.358674168586731,-0.021046971902251244,-0.1860681176185608,-0.5401068925857544,-0.9426888823509216,1.0729615688323977,-0.24313443899154666,0.8280069828033447,-0.4554484486579895,-0.4570232033729553,-0.7441436052322388,-0.752987265586853,1.0674864053726196,0.25253626704216003,0.24193455278873446,-0.30891403555870056,0.5379743576049805,-0.8160768151283264,-0.01811833679676056,0.2875817120075226,-0.29730406403541565,-0.5705769658088684,0.8525308966636658,0.046674475073814385,-0.5947061777114868,-0.6477026343345642,-0.030886113643646237,-0.18764857947826385,-0.6621401906013489,0.13225360214710236,0.3049606382846832,0.4788096845149994,-0.5409588217735289,0.3901632726192473,0.2876089811325073,-0.7149601578712463,-0.6527053713798523,0.05680111423134804,-0.6491174697875977,1.0463099479675293,0.03894074633717537,-0.7897847890853882,0.4585354030132294,0.02391718700528145,-0.5646292567253113,0.010765844024717808,-0.3648574650287628,-0.739071249961853,0.21491582691669464,0.4544576704502106,0.9938240051269532,0.4062512218952179,3.0624400096712634e-05,-0.6061469912528992,-0.19375647604465485,0.5459251999855042,0.9112754464149476,-0.250516414642334,0.2622481882572174,-0.6704375743865967,-0.7773554921150208,0.24166154861450195,0.2698704302310944,0.17737770080566406,-0.44808194041252136,-0.2943575978279114,0.06984861195087433,-0.008747216314077377,0.0938839241862297,0.2133470326662064,0.8902184963226318,0.3464860022068024,-0.5749439001083374,-0.3342205286026001,0.4740215241909027,0.35453927516937256,0.5883562564849854,-0.36744078993797297,0.17631849646568298,-0.14567381143569946,-0.5814810991287231,0.7954801917076111,-0.7992907762527466
758,0,-0.06809572130441666,-0.0890558585524559,-0.2685318887233734,0.24533356726169586,0.2018371671438217,-0.1983119696378708,0.26250159740448004,-0.2697008550167084,0.14585168659687042,0.06693578511476518,0.42990216612815857,-0.19918155670166016,0.08980027586221695,0.4255463480949402,0.031191201880574226,0.10255485773086548,0.1852826327085495,-0.3532494008541107,0.07094504684209824,0.07843226194381714,-0.163021519780159,-0.054686039686202996,0.3108226954936981,-0.1282947063446045,0.16105392575263974,-0.011183006688952446,0.056765768676996224,0.14318136870861053,0.1740434616804123,0.021376563236117363,0.11350849270820618,0.0031048974487930536,-0.2271399050951004,0.18689052760601044,-0.14780448377132416,-0.1603209376335144,-0.023270532488822937,-0.2682036459445953,0.21706511080265045,-0.06733489781618117,0.06577422469854355,-0.11966123431921005,0.09278642386198044,-0.0599459744989872,-0.19151245057582852,-0.0016328367637470365,0.008907671086490154,-0.1911718547344208,0.0291221234947443,0.012269336730241777,0.057554289698600776,0.002862348919734359,-0.11608802527189255,0.027672145515680317,0.022104844450950626,0.03181550279259682,0.3604863584041596,0.05275508388876915,-0.03773542121052742,0.0042321435175836095,-0.01746867597103119,0.0004934238968417047,0.0096292020753026,-0.04870521277189255,0.03865590319037437,0.032256733626127236,0.3110000491142273,0.035591591149568565,-0.11553144454956055,-0.21732673048973086,-0.2192819118499756,-0.17034928500652313,0.14358197152614596,-0.1223541647195816,-0.12539416551589966,-0.0302511528134346,0.12093162536621095,-0.030920812860131264,0.205750584602356,-0.07946646958589554,-0.03656841814517975,-0.023638319224119183,0.06075895577669144,-0.04062693193554878,-0.08700062334537506,-0.02775082923471928,-0.04392364993691445,0.10825444757938384,-0.08789224177598952,-0.05754328519105911,0.07355235517024994,0.1041034385561943,0.06816468387842177,-0.03326227515935898,0.06295802444219589,-0.09743350744247437,0.003298814408481121,-0.04442853853106499,0.023062597960233692,-0.2531645894050598
