,classification,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99
0,1,0.004833630751818418,-0.007545051164925098,-0.3260909914970398,0.3042423725128174,0.1342010200023651,-0.03536142408847809,0.24841073155403134,-0.2294943779706955,0.10469895601272584,-0.12843213975429535,0.6481882333755493,-0.2339172512292862,0.4707812666893005,0.7425750494003296,0.1839174330234528,-0.12626641988754272,0.7286359667778015,-0.1830511689186096,0.08636786788702011,0.6540361046791077,-0.16170063614845276,-0.5492933988571167,0.3080516457557678,-0.2828869223594665,-0.016206219792366028,0.1917627453804016,-0.15546351671218872,-0.025469781830906868,-0.03694698214530945,0.4581951797008514,-0.20858943462371826,-0.20381221175193787,-0.30580317974090576,0.561417281627655,-0.2859417498111725,0.19254924356937408,0.1360730528831482,-0.3424344062805176,-0.0928918868303299,-0.5939580202102661,-0.29156482219696045,-0.14076200127601626,0.14334723353385925,-0.16355079412460327,-0.36032116413116455,0.1665731966495514,-0.2274945080280304,-0.40903180837631226,-0.3159254491329193,0.0996817946434021,-0.4085675776004791,-0.1637500822544098,-0.34707537293434143,0.08774770051240921,0.09996331483125688,0.14672568440437314,0.9199795126914978,0.5135241150856018,0.2074102908372879,0.4836676418781281,-0.03090357780456543,-0.3197334110736847,0.13063669204711914,0.225249245762825,-0.4540359079837799,0.12087547034025192,0.6628557443618774,0.15490378439426422,-0.14355380833148956,-0.2391163855791092,0.003290525870397687,0.25650644302368164,0.3044109046459198,0.1469472199678421,-0.01308396551758051,-0.2549273371696472,-0.037505719810724265,-0.3711401224136353,0.3967823088169098,0.08569400012493134,0.1926804631948471,-0.2525471150875092,0.182021826505661,0.012493621557950974,0.3062301278114319,0.1777537614107132,0.3405584692955017,0.28782591223716736,0.039484135806560516,-0.29551199078559875,0.460528552532196,0.04258359596133232,0.1742832064628601,-0.06922605633735658,-0.19891974329948425,0.2412678450345993,0.10810507088899612,-0.14923439919948578,-0.06396209448575974,0.03883734717965126
1,0,-0.0482562780380249,-0.07258288562297821,-0.2628941833972931,0.2129265516996384,0.1472855508327484,-0.15860503911972046,0.2721516489982605,-0.2823723554611206,0.13558632135391235,0.07936154305934906,0.4365350902080536,-0.20948079228401184,0.11313842982053755,0.4345375001430512,0.03539346158504486,0.10210387408733368,0.19823597371578214,-0.31376367807388306,0.09989305585622787,0.09100314229726793,-0.18931470811367035,-0.033813510090112686,0.2833321690559387,-0.124222993850708,0.17049813270568848,-0.008609446696937084,0.05722638219594955,0.15786312520503998,0.17616058886051178,0.005213642027229071,0.08222968876361847,0.0029548043385148053,-0.22208794951438904,0.162319153547287,-0.15419793128967285,-0.13999925553798676,-0.0411260798573494,-0.2606945335865021,0.1863199770450592,-0.05158747360110283,0.06135727092623711,-0.10587935149669647,0.07609070092439651,-0.055655498057603836,-0.1824125349521637,-0.015439759939908981,-0.042563412338495255,-0.20755070447921756,0.026628734543919563,0.036280490458011634,0.0220036581158638,0.0011976181995123625,-0.12441859394311905,0.010550735518336296,0.03665035218000412,0.029040614143013958,0.3762475848197937,0.06368274986743927,-0.05067460983991623,0.016915496438741684,-0.042620602995157235,-0.03084973245859146,0.016251254826784134,-0.04169992357492447,0.05604105815291405,-0.012442367151379584,0.3149244487285614,0.015071130357682703,-0.10440832376480104,-0.2158091962337494,-0.20098325610160828,-0.15873797237873075,0.12507455050945282,-0.13809040188789368,-0.0999697893857956,-0.02991105243563652,0.1179993376135826,-0.021573012694716454,0.22946733236312866,-0.0659506544470787,-0.042566996067762375,-0.0024741217494010925,0.05378248542547226,-0.027558105066418648,-0.056713707745075226,-0.020560679957270626,-0.046968556940555566,0.10081128031015396,-0.09178461879491806,-0.05303888767957688,0.10109742730855943,0.12346993386745453,0.02225070260465145,-0.020973550155758858,0.056700769811868675,-0.10683530569076538,-0.0239527989178896,-0.05821137875318527,0.04339601844549179,-0.2506696581840515
2,1,-0.1406354457139969,-0.058419451117515564,0.018830716609954837,0.5242407917976379,-0.22525765001773834,-0.5536300539970398,0.680312991142273,-0.4083320200443268,0.23589813709259036,-0.11693158000707625,0.6741513013839722,0.03824673593044281,0.3603772222995758,0.4211717545986176,-0.325411319732666,-0.009944388642907144,0.5986899733543396,-0.7015237808227539,-0.28877612948417664,0.6652292609214783,-0.42659932374954224,-0.06009911373257638,0.6136814951896667,-0.4534885883331299,-0.4462684690952301,-0.40331390500068665,-0.2727102339267731,0.7445706129074097,-0.005527278408408165,0.4716193675994873,-0.021367795765399933,-0.6815670728683472,-0.4326621890068054,0.6034179329872131,-0.06099507212638855,-0.11410776525735855,-0.02557079866528511,-0.09622897952795027,-0.17419908940792084,-0.4915713965892792,-0.024480989202857014,0.15485621988773346,0.13220266997814178,-0.057803846895694726,-0.2997201085090637,0.20167885720729828,0.33400851488113403,0.3816562294960022,-0.07670727372169495,0.3082864880561829,0.12307625263929367,0.12390870600938796,0.0943918228149414,-0.26540401577949524,-0.6308298110961914,-0.3130217492580414,-0.2866506278514862,0.8034132122993469,-0.3746891021728516,0.2559249103069305,-0.7709961533546448,0.495641827583313,0.3110091984272003,0.09845885634422302,-0.2804703414440155,0.3223562240600586,0.8850278258323669,0.5832405686378479,-0.3296666443347931,-0.2278949171304703,-0.06952518969774246,0.2816203534603119,0.15487460792064667,0.0713418647646904,-0.4349133670330048,-0.31448930501937866,0.314196914434433,0.15936017036437988,0.1959436684846878,-0.20746351778507235,-0.2675618529319763,-0.28926557302474976,-0.0692487508058548,-0.31509146094322205,0.3371452391147613,-0.14670953154563904,-0.3821543753147125,-0.47432941198349,-0.3693573772907257,-0.04518282413482666,0.09549955278635024,0.7751428484916687,0.8874885439872742,-0.9331575036048888,0.8186801075935364,-0.9558748602867126,-0.12301655858755113,-0.1090807095170021,-0.28142765164375305,-0.07024475932121277
3,0,-0.06801986694335938,-0.09238547086715697,-0.2849351465702057,0.23242910206317904,0.18391484022140506,-0.2143750637769699,0.22108551859855646,-0.26639148592948914,0.1507432460784912,0.06302785873413086,0.4051092863082886,-0.1894671469926834,0.07204991579055786,0.4230806231498718,0.04844339936971664,0.11677770316600801,0.1881418526172638,-0.31976842880249023,0.08480750024318695,0.037136398255825036,-0.1583770215511322,-0.04586974158883095,0.3053373098373413,-0.11950134485960008,0.1639196276664734,0.009443552233278751,0.06652457267045975,0.10700146853923798,0.14976805448532104,0.020048849284648892,0.10957209020853044,0.0006357846432365477,-0.2352701276540756,0.19441142678260806,-0.15359540283679962,-0.15343742072582245,-0.025847109034657482,-0.2880120873451233,0.20728471875190732,-0.027157064527273175,0.0672338679432869,-0.1476607620716095,0.08137558400630951,-0.05247780680656433,-0.17986074090003967,-0.00968688167631626,-0.01490847859531641,-0.1798996925354004,0.020986687391996384,0.017708964645862583,0.02308067120611668,0.035289086401462555,-0.0884079709649086,0.03298622742295265,0.0410822220146656,0.009755446575582027,0.3659839928150177,0.051974687725305564,-0.052350260317325585,0.007802494335919619,-0.014988362789154053,-0.0044455560855567455,0.027059905230998996,-0.04706630855798721,0.04429947584867477,-0.009755907580256462,0.2766495943069458,0.026964088901877403,-0.08724748343229294,-0.19648493826389316,-0.22019003331661224,-0.14971211552619934,0.147468701004982,-0.105201855301857,-0.08931989967823029,-0.028138721361756325,0.08759812265634538,-0.04351186007261276,0.23170584440231326,-0.06866630911827087,-0.023788502439856533,-0.003471200587227941,0.07896886765956879,-0.02228676714003086,-0.08856086432933807,-0.03677845373749733,-0.06465062499046326,0.11455367505550385,-0.06232095882296562,-0.060755860060453415,0.0883924588561058,0.10727497935295104,0.02709091082215309,-0.01041965652257204,0.04852830246090889,-0.07853185385465622,0.014451341703534125,-0.062444757670164115,0.04712290316820145,-0.2508026659488678
4,1,0.1660596877336502,-0.06073799729347229,-0.2685188949108124,0.22620147466659546,0.053452853113412864,-0.022192202508449558,0.385979562997818,-0.4170544743537903,0.13842250406742096,0.036858368664979935,0.5910508632659912,-0.3112818598747253,0.3314332365989685,0.5453662872314453,0.17199753224849698,-0.015661580488085747,0.3780093789100647,-0.08286966383457184,0.18523438274860385,0.4406704604625702,-0.4051874577999115,-0.1918773651123047,0.2238902896642685,-0.32403483986854553,0.3279401957988739,-0.1160142943263054,-0.041193224489688866,0.15090064704418182,0.1809496432542801,0.28454387187957764,-0.2409493923187256,0.0499940887093544,-0.30670008063316345,0.04273001477122307,-0.1270485371351242,0.03931601718068123,0.03469635173678398,-0.0552639402449131,0.10364169627428056,-0.06932926177978516,-0.045668482780456536,-0.17740504443645475,0.024183277040719986,-0.06350687891244887,-0.2441113144159317,-0.2322040945291519,-0.3545135855674744,-0.3135753870010376,0.06083618849515915,0.19235213100910187,-0.10641340911388396,-0.11858788132667543,-0.4761998355388642,0.0728568360209465,0.18316389620304108,-0.04573677852749825,0.5393473505973816,0.2627657651901245,-0.01616666093468666,0.17142437398433685,-0.09278463572263718,-0.4528496265411377,-0.13106769323349002,0.004959085956215858,-0.040601696819067,-0.2373460680246353,0.3961005210876465,-0.006203582976013422,-0.11594756692647935,-0.3480410575866699,-0.15549586713314054,-0.08084612339735031,0.22830042243003845,-0.14946095645427704,0.04867910221219063,0.11424200236797333,-0.10131622105836867,-0.1704147458076477,0.25121864676475525,0.0010716603137552738,0.05176300927996635,-0.02628111094236374,-0.1028132140636444,-0.17583759129047394,0.24674466252326965,0.02509964443743229,0.2297094315290451,0.3064550757408142,-0.008957545273005962,-0.1411910206079483,0.4507510960102081,0.33554309606552124,-0.09370528906583786,0.4249478578567505,-0.16772602498531342,-0.15135151147842407,-0.10712811350822447,-0.1338203102350235,0.09216856956481934,-0.02109596692025661
5,0,-0.06229193881154061,-0.07970580458641052,-0.2985805571079254,0.2277387231588364,0.19295991957187653,-0.18609665334224698,0.2633094787597656,-0.27890485525131226,0.16441397368907928,0.06965263187885284,0.4369736313819885,-0.21916039288043976,0.11709563434123993,0.4799253642559052,0.05085879564285278,0.13211214542388916,0.20379213988780973,-0.35383161902427673,0.1062486171722412,0.08144315332174301,-0.17676085233688354,-0.053780436515808105,0.30389150977134705,-0.13745659589767456,0.17050832509994507,0.004819350317120552,0.08057918399572372,0.15008430182933807,0.19278892874717712,-0.015221855603158476,0.11035674810409546,0.003830669680610299,-0.2275609821081161,0.19180874526500705,-0.17348115146160126,-0.17984285950660706,-0.03091292642056942,-0.27597421407699585,0.2094863057136536,-0.08435145765542984,0.06647015362977983,-0.1295335590839386,0.0981832891702652,-0.06804622709751129,-0.1940462440252304,0.00019035162404179573,-0.025961561128497124,-0.24487684667110446,0.02435225620865822,0.03589799255132675,0.03526365756988525,-0.0081429872661829,-0.12935103476047516,0.05200563743710518,0.03863590583205223,0.04753798991441727,0.4253866076469421,0.06535307317972182,-0.05536669865250588,0.008233051747083664,-0.0012355780927464366,-0.014854039065539837,0.006799872033298016,-0.04179972037672997,0.06486065685749054,0.021988919004797932,0.3178777098655701,0.004059151746332645,-0.1261741667985916,-0.2312563359737396,-0.2211843580007553,-0.16677668690681458,0.1340431272983551,-0.13370445370674133,-0.11946255713701248,-0.01715725101530552,0.15993353724479675,-0.02697714045643806,0.2287198156118393,-0.09071590006351472,-0.035874933004379266,0.0012378407409414651,0.08783654868602753,-0.03202487900853157,-0.08197230845689774,-0.022246476262807846,-0.04597903415560722,0.13638339936733246,-0.08620448410511017,-0.06602275371551514,0.0606549121439457,0.10337918996810913,0.04050784185528755,-0.037680912762880325,0.05823983624577522,-0.08435375243425369,0.01179419457912445,-0.032427962869405746,0.05032782256603241,-0.27859973907470703
6,1,-0.05249501019716263,-0.08819063752889633,-0.24529868364334104,0.2641947567462921,0.13974636793136594,0.03392414003610611,0.09815119951963423,-0.3116994798183441,0.1361790895462036,-0.1291632354259491,0.7930889725685121,-0.2614186704158783,0.5535800457000732,0.5526331663131714,0.0984729826450348,-0.18498240411281586,0.590901255607605,-0.2414534389972687,-0.018705651164054867,0.4430316090583801,-0.17236386239528656,-0.4410091936588288,0.4078475832939148,-0.30405673384666443,-0.026300830766558647,-0.01638011634349823,-0.06935127079486847,0.14610320329666138,0.06680037826299667,0.4811597466468811,-0.23684895038604736,-0.05674680322408676,-0.3995749652385712,0.3485270142555237,-0.14712883532047272,0.2963100373744965,0.05935532599687576,-0.2814021706581116,0.062164001166820526,-0.3109733462333679,-0.006067912094295025,-0.14227195084095,0.13177016377449036,-0.17936260998249054,-0.2669837474822998,0.13070911169052124,-0.27371689677238464,-0.25073280930519104,-0.05012943968176842,0.19715853035449984,-0.3931070864200592,0.018578795716166496,-0.4607971906661987,-0.019037863239645958,0.2107785940170288,0.20748429000377652,0.9308685064315796,0.2886104881763458,0.06254927068948746,0.3836020231246948,-0.10914000868797302,-0.4718472063541413,0.2074485272169113,-0.034279003739356995,-0.3334342837333679,-0.17794570326805115,0.560623049736023,0.13363939523696902,-0.0221349447965622,-0.3089325726032257,-0.24713096022605896,-0.0522470660507679,0.28920257091522217,0.12930083274841309,0.011601755395531654,0.0037270328029990205,0.02840537019073963,-0.10886329412460327,0.3425346314907074,-0.05362144857645035,0.11802052706480025,-0.2882737517356873,0.011758248321712015,-0.0994413197040558,0.09014548361301422,0.1257292777299881,0.42278340458869934,0.36671218276023865,-0.0007231849594973028,-0.2511225640773773,0.23848234117031095,0.3525347113609314,0.12139225751161575,0.15031906962394714,-0.3921539485454559,0.012918095104396343,-0.00799313373863697,-0.1175050288438797,-0.05487461015582085,-0.08729676157236099
7,0,-0.06953474134206772,-0.08990849554538727,-0.2864643633365631,0.21355251967906952,0.18206077814102173,-0.18634091317653656,0.24896837770938876,-0.2755488455295563,0.16958186030387878,0.0756383091211319,0.418846070766449,-0.188707634806633,0.1046697124838829,0.4401418268680573,0.03995456546545029,0.12710101902484894,0.19492030143737796,-0.3298828899860382,0.10219748318195344,0.06236312910914421,-0.15706196427345276,-0.030668178573250767,0.2895697355270386,-0.1264258325099945,0.16630224883556366,-0.003533688373863697,0.08455303311347961,0.15397344529628754,0.192164346575737,-0.026084721088409424,0.11613931506872174,0.007413291838020086,-0.2322316914796829,0.18713915348052976,-0.16525933146476746,-0.17037177085876465,-0.029756290838122368,-0.2798594832420349,0.22131872177124026,-0.07608550786972046,0.054632820188999176,-0.12764517962932587,0.11784502863883972,-0.0591060146689415,-0.1855449825525284,-0.009527869522571564,-0.016886824741959572,-0.2094137817621231,0.017650879919528958,0.02609333209693432,0.047040563076734536,0.01168703939765692,-0.10039663314819336,0.03785127401351929,0.040579110383987434,0.030849793925881382,0.3778620064258576,0.0570426806807518,-0.048962436616420746,-0.0048955786041915425,-0.013872232288122177,-0.0005369464633986354,0.023667914792895317,-0.05875171720981597,0.0582319125533104,0.004756673704832792,0.3005114793777466,0.005941434297710657,-0.104832760989666,-0.21481770277023315,-0.20772922039031985,-0.16741248965263367,0.12941187620162964,-0.12340550869703293,-0.11088462918996812,-0.04037637263536453,0.1382666379213333,-0.012435982003808022,0.2302204519510269,-0.09149393439292908,-0.03747892379760742,-0.004353185184299946,0.08247251808643341,-0.04077766835689545,-0.08690442889928818,-0.034245237708091736,-0.06179164722561836,0.10835570842027664,-0.08532370626926422,-0.050088606774806976,0.08606476336717606,0.09586240351200104,0.02715941518545151,-0.04022536799311638,0.06974183768033981,-0.09671001881361008,0.0013851512921974065,-0.03220513090491295,0.04653804376721382,-0.26489058136939997
8,1,0.09023641794919968,0.00136488932184875,-0.2628231644630432,0.1623782366514206,0.06888838112354279,-0.1703336238861084,0.2614847421646118,-0.25857630372047424,0.1293497234582901,0.10679623484611513,0.3477221131324768,-0.2093057632446289,0.15800391137599945,0.5001165270805359,0.13150554895400998,0.06404145807027818,0.2643109858036041,-0.29646462202072144,0.14750002324581146,0.0660252496600151,-0.2315879911184311,-0.03731251135468483,0.25028130412101746,0.002060578903183341,0.1447654515504837,0.0006247811252251267,0.053878556936979294,0.075320765376091,0.07662699371576309,0.041040968149900436,-0.06505158543586731,0.016565626487135887,-0.13918519020080564,0.06609420478343964,-0.157318115234375,-0.16234229505062106,-0.01623740792274475,-0.15057523548603058,0.06789509952068329,-0.050942856818437576,0.16383099555969238,-0.14805161952972412,0.0011900527169927955,-0.00977673288434744,-0.13093914091587067,0.005244172643870114,-0.08976765722036363,-0.20862235128879547,0.029481455683708187,0.11879710853099824,-0.0391034297645092,-0.01929488405585289,-0.1043936014175415,-0.05150232091546059,0.07836936414241791,-0.0057823718525469294,0.4168528020381928,0.037878215312957764,-0.14553974568843842,0.1148095205426216,0.046957582235336304,-0.12660618126392365,-0.013168449513614178,-0.010493626818060877,0.1342066526412964,0.019081072881817814,0.3439568877220154,0.034812144935131066,-0.04513569548726082,-0.2041693925857544,-0.21339012682437894,-0.21177133917808533,0.02386195585131645,-0.12624287605285645,-0.06285163760185243,0.046111803501844406,0.0001386740041198209,-0.06405968219041824,0.3019549250602722,-0.043548043817281716,-0.006096964702010155,-0.041977860033512115,-0.0356677882373333,0.03501855954527855,-0.028510905802249912,-0.03992648795247078,-0.019207611680030826,0.20631252229213715,-0.054957572370767586,-0.04475045576691628,0.09864066541194916,0.1176244616508484,-0.05698161199688913,0.03836054727435112,0.029751140624284744,-0.08791320770978928,-0.03368326276540756,-0.1383494734764099,0.0742735043168068,-0.2274944931268692
9,0,0.07730459421873093,-0.00953002367168665,-0.3262130618095398,0.14140574634075165,0.1204582154750824,-0.20844539999961853,0.1957902014255524,-0.2560814619064331,0.14101524651050568,0.08173026144504547,0.3187045156955719,-0.19044531881809235,0.1598110944032669,0.5532960295677185,0.14007097482681274,0.05793146789073944,0.2862593829631805,-0.2906003296375275,0.1616632044315338,0.022449329495429996,-0.2105625420808792,-0.052215538918972015,0.26662230491638184,-0.003159841056913137,0.1490222066640854,0.06052069365978241,0.05555417388677597,0.03783148899674416,0.09772485494613647,0.06483158469200134,-0.06122630834579468,0.011947782710194588,-0.17027290165424347,0.1051524132490158,-0.1548696905374527,-0.16316135227680206,0.028154026716947562,-0.17769314348697662,0.07424715161323547,-0.07992921024560927,0.12452286481857301,-0.1676342487335205,0.01154359895735979,-0.0056745405308902255,-0.15225380659103396,-0.003915307577699423,-0.09553074836730956,-0.23232594132423398,0.004193850792944431,0.10875698924064636,-0.0655415952205658,0.0019510028650984168,-0.10158350318670273,-0.017130201682448387,0.08735325932502748,0.011060125194489956,0.4969771504402161,0.02645658515393734,-0.1349872499704361,0.11021491885185243,0.09936697036027907,-0.11028022319078444,0.014063795097172259,-0.0028939121402800087,0.1422918736934662,0.02049255557358265,0.3453168869018555,0.020742962136864662,-0.030469803139567375,-0.2336965352296829,-0.2262038588523865,-0.1991996020078659,0.03185015171766281,-0.0978652834892273,-0.08182738721370697,-0.0019060898339375851,0.01274762861430645,-0.0865398570895195,0.3291783034801483,-0.07298290729522705,0.0033348430879414077,-0.05266489088535309,-0.023074358701705933,0.045645009726285934,-0.0434521846473217,-0.04883335903286934,-0.013210505247116087,0.24651464819908145,-0.017652522772550583,-0.06263408064842224,0.0889657586812973,0.08754800260066986,-0.05656141415238381,0.05646327883005142,-0.003693444188684225,-0.053849495947360985,-0.0123895276337862,-0.14728419482707975,0.08582660555839539,-0.2424599826335907
